5.954533442854881287e-02,2.898444235324859619e-02,1.144243329763412476e-01,2.618673816323280334e-02,4.185675457119941711e-02,-9.473131038248538971e-03,-8.975550532341003418e-03,-5.541902408003807068e-02,8.394202589988708496e-02,-9.949472546577453613e-02,7.845848798751831055e-02,1.934076473116874695e-02,-6.399419903755187988e-02,-8.139502257108688354e-02,-2.523943223059177399e-02,1.266321167349815369e-02,-1.941191963851451874e-02,4.261856526136398315e-02,-2.285857871174812317e-02,2.836037613451480865e-02,1.717508435249328613e-01,-1.580916158854961395e-02,3.096608072519302368e-02,2.165925223380327225e-03,-1.452724356204271317e-02,4.808979108929634094e-02,-1.206339076161384583e-01,6.019446998834609985e-03,-5.778978765010833740e-02,-1.635191403329372406e-02,-6.011082604527473450e-02,-4.308161512017250061e-02,2.439548261463642120e-02,-4.754411429166793823e-02,4.828832298517227173e-02,-9.528268873691558838e-02,3.276924416422843933e-02,-9.134215116500854492e-02,-1.229384392499923706e-01,1.015941202640533447e-01,-2.256894484162330627e-02,8.878817898221313953e-04,8.554414846003055573e-03,-3.567954525351524353e-02,-1.302781701087951660e-02,-6.333931535482406616e-02,1.175902113318443298e-01,-8.344519883394241333e-02,-3.844057768583297729e-02,1.783640533685684204e-01
5.511996522545814514e-02,4.835254221688956022e-04,-7.071752846240997314e-02,3.371076658368110657e-02,-5.844229459762573242e-02,3.095387481153011322e-02,2.341760136187076569e-02,-5.974481999874114990e-02,1.729338802397251129e-02,-1.198244020342826843e-01,4.487268254160881042e-02,-7.631236314773559570e-02,-1.636897586286067963e-02,1.048849150538444519e-01,2.238282375037670135e-02,-1.234643310308456421e-01,-4.606567695736885071e-02,1.303742546588182449e-02,-4.938668012619018555e-02,-5.368088185787200928e-02,2.563687413930892944e-02,-1.013905107975006104e-01,1.498375274240970612e-02,-2.904003486037254333e-03,-4.544918984174728394e-02,-2.413611672818660736e-02,-3.854390978813171387e-02,-4.979428276419639587e-02,9.554351121187210083e-02,3.651118651032447815e-02,7.208582013845443726e-02,-3.800514712929725647e-02,5.958484485745429993e-02,-7.294135866686701775e-04,1.259040832519531250e-02,5.299594625830650330e-02,-1.534640602767467499e-02,1.016763299703598022e-01,3.854396939277648926e-02,-9.320055693387985229e-02,1.535240095108747482e-02,1.264386177062988281e-01,-1.407802402973175049e-01,-7.991493679583072662e-03,-7.218255847692489624e-02,-9.279890358448028564e-02,2.097768336534500122e-02,7.715928554534912109e-02,1.398284286260604858e-01,8.657496422529220581e-02
-6.129326671361923218e-02,3.204090986400842667e-03,-2.645183587446808815e-03,1.362671107053756714e-01,-8.630797266960144043e-02,-1.215252093970775604e-02,-7.500267773866653442e-02,7.871926762163639069e-03,-2.444501407444477081e-02,-1.543909218162298203e-02,-2.861263928934931755e-03,3.663343563675880432e-02,-2.184990234673023224e-02,-1.101517155766487122e-01,1.728188060224056244e-02,-8.389556780457496643e-03,-2.440704777836799622e-02,-1.638970337808132172e-02,3.374709188938140869e-02,5.293941125273704529e-03,7.152601331472396851e-02,1.441861595958471298e-02,4.730207100510597229e-02,7.688185200095176697e-03,9.774726629257202148e-02,-1.158291175961494446e-01,-8.411611616611480713e-02,7.758934795856475830e-02,-2.884784340858459473e-02,4.789244383573532104e-02,-2.210840210318565369e-02,5.034262686967849731e-02,-5.356636270880699158e-02,-1.906598061323165894e-01,-3.495389223098754883e-02,-5.231653898954391479e-02,4.581582918763160706e-02,-6.817431002855300903e-02,-1.798520050942897797e-02,1.584824025630950928e-01,-2.302859909832477570e-02,-3.850191831588745117e-02,-1.467185020446777344e-01,-3.601955249905586243e-02,-8.274998515844345093e-02,-1.233760453760623932e-02,2.428611367940902710e-02,-9.916020184755325317e-02,1.546897441148757935e-01,-1.083927042782306671e-02
8.595108985900878906e-02,3.435850888490676880e-02,6.642316281795501709e-02,6.946227699518203735e-02,-5.364586133509874344e-03,-1.110310200601816177e-02,8.121521770954132080e-02,-1.152946706861257553e-02,1.450278162956237793e-01,7.899867743253707886e-02,1.729237660765647888e-02,-7.136655598878860474e-02,-7.374917715787887573e-02,-8.243122696876525879e-02,3.230246156454086304e-02,-6.506576389074325562e-02,-8.029089868068695068e-02,2.485834807157516479e-02,-2.334541641175746918e-02,-5.889081209897994995e-02,1.365819480270147324e-02,4.400454461574554443e-02,1.088370978832244873e-01,-4.261364229023456573e-03,-9.927032887935638428e-02,3.173688054084777832e-02,3.630125522613525391e-02,-7.111939787864685059e-02,-3.324756398797035217e-02,1.221726983785629272e-01,-5.628014355897903442e-02,1.014830395579338074e-01,-1.020173504948616028e-01,2.572087757289409637e-02,1.085953116416931152e-01,1.353980153799057007e-01,8.574275672435760498e-02,6.292181089520454407e-03,-5.349940620362758636e-03,-1.062720194458961487e-01,6.392816547304391861e-03,-3.072650916874408722e-02,1.562499441206455231e-02,2.566762454807758331e-02,-8.630052208900451660e-02,-3.233452141284942627e-02,4.200389608740806580e-02,-4.685782268643379211e-02,-3.017276152968406677e-02,1.935899374075233936e-03
-4.546787962317466736e-02,-2.700087800621986389e-02,9.187188744544982910e-02,-4.558629915118217468e-02,-6.509752478450536728e-03,-9.062550030648708344e-03,-8.835508488118648529e-03,-1.874373294413089752e-02,-5.448471754789352417e-02,-8.423526585102081299e-02,1.007451340556144714e-01,4.275093227624893188e-02,1.473755240440368652e-01,-5.668712779879570007e-02,-1.212280020117759705e-01,-1.728170737624168396e-02,9.607420861721038818e-02,7.570524513721466064e-02,3.874123468995094299e-02,-1.659236103296279907e-01,-9.154831618070602417e-02,-2.224364690482616425e-02,6.286700069904327393e-02,1.895114481449127197e-01,-4.945114627480506897e-02,-1.514613628387451172e-02,2.684169821441173553e-02,-1.373084075748920441e-02,-5.044510215520858765e-02,1.193755343556404114e-01,-1.288722548633813858e-02,-1.431404054164886475e-01,-5.710965394973754883e-02,1.268245726823806763e-01,-9.858600795269012451e-02,7.476590108126401901e-03,-1.230501532554626465e-01,5.948783457279205322e-02,-3.463316708803176880e-02,-7.679087575525045395e-03,2.767449989914894104e-02,-8.750315755605697632e-02,-1.764863580465316772e-01,-3.393488377332687378e-02,-7.030663639307022095e-02,8.827517181634902954e-02,-9.922620654106140137e-02,4.059131443500518799e-02,-5.688896775245666504e-02,9.880285710096359253e-03
-2.401267364621162415e-02,-3.198695182800292969e-02,-1.436043414287269115e-03,-3.877572715282440186e-02,3.087618574500083923e-02,-1.442638486623764038e-01,-9.161333739757537842e-02,-1.377698332071304321e-01,5.065959692001342773e-02,1.200767979025840759e-02,1.522785872220993042e-01,-1.418987102806568146e-02,-7.947922497987747192e-02,1.069998890161514282e-01,6.769376993179321289e-02,-6.044708192348480225e-02,-2.444736845791339874e-02,1.405157297849655151e-01,3.542475402355194092e-02,-8.098732680082321167e-02,-6.328431516885757446e-02,-2.798142842948436737e-02,-1.095985099673271179e-01,-7.946622371673583984e-02,-1.802024245262145996e-01,-2.777711022645235062e-03,9.829719550907611847e-03,9.855710901319980621e-03,6.933505833148956299e-02,2.941834181547164917e-02,1.198678910732269287e-01,-1.522444374859333038e-02,-4.650732874870300293e-02,-9.029679000377655029e-02,-5.387304350733757019e-02,2.815138362348079681e-02,7.772915065288543701e-02,4.551588743925094604e-02,4.068752750754356384e-02,3.491705656051635742e-02,-9.202394634485244751e-02,-4.573656618595123291e-02,4.092943668365478516e-02,1.239418284967541695e-03,-1.036148667335510254e-01,2.888591215014457703e-02,-5.081455036997795105e-02,-3.140769526362419128e-02,-1.340456306934356689e-01,-2.156005986034870148e-02
-9.455318003892898560e-02,8.661285042762756348e-02,-1.794693805277347565e-02,8.143297582864761353e-02,-5.525419116020202637e-02,2.461015060544013977e-02,-8.303488045930862427e-02,-1.507652178406715393e-02,-1.942276209592819214e-01,9.250459820032119751e-02,7.149524986743927002e-02,-5.295279622077941895e-02,-3.161150217056274414e-02,-1.474548969417810440e-02,-5.977789405733346939e-03,6.026615574955940247e-02,-2.767370082437992096e-02,-5.764840170741081238e-02,8.460084348917007446e-02,-2.352487295866012573e-02,-6.387696415185928345e-02,5.961842089891433716e-02,-1.781497299671173096e-01,-1.155459042638540268e-02,-9.754583239555358887e-02,1.755992695689201355e-02,6.862518936395645142e-02,-3.623361885547637939e-02,4.788541793823242188e-02,-1.338746957480907440e-02,-8.808742463588714600e-02,9.035793691873550415e-02,-6.365218758583068848e-02,-7.523755542933940887e-03,8.003531396389007568e-02,-6.296539213508367538e-03,-5.333478376269340515e-02,-4.015209898352622986e-02,-9.049621969461441040e-02,9.893305599689483643e-02,-5.554051324725151062e-02,-3.750276565551757812e-02,6.514696776866912842e-02,1.052958145737648010e-01,5.626714974641799927e-02,3.289884654805064201e-03,-7.799836248159408569e-02,4.896547645330429077e-02,6.048834323883056641e-02,6.392244994640350342e-02
-1.695437282323837280e-01,-1.570698688738048077e-03,-3.285216540098190308e-02,-4.748173058032989502e-02,-4.133650660514831543e-02,3.916298504918813705e-03,9.685634076595306396e-02,-2.295988053083419800e-02,-7.626445591449737549e-02,4.934769496321678162e-02,1.593613177537918091e-01,2.526703104376792908e-02,-1.543809194117784500e-04,-9.507644921541213989e-02,7.720331102609634399e-02,5.844949185848236084e-02,-1.522797495126724243e-01,7.069416344165802002e-02,4.200816154479980469e-02,2.035173820331692696e-03,1.068455129861831665e-01,1.307093203067779541e-01,-4.057477414608001709e-02,-1.474863141775131226e-01,-5.312141776084899902e-02,-4.708779975771903992e-02,-1.001435369253158569e-01,-4.259013012051582336e-02,2.942763082683086395e-02,-7.329881191253662109e-02,4.074759036302566528e-02,3.153996169567108154e-02,-2.849210053682327271e-02,1.729864999651908875e-02,-3.680082038044929504e-02,8.421202003955841064e-02,1.173878237605094910e-01,6.840692460536956787e-02,2.462378935888409615e-03,3.452832996845245361e-02,1.214194968342781067e-01,-1.383279077708721161e-02,-1.327323913574218750e-01,-8.470489829778671265e-02,2.583935670554637909e-02,-1.806692928075790405e-01,1.062380149960517883e-02,1.413775980472564697e-01,-8.922209590673446655e-02,8.144889026880264282e-02
5.484198406338691711e-02,-8.671995252370834351e-02,9.096454083919525146e-02,1.365481317043304443e-01,-4.065709561109542847e-02,6.178601831197738647e-02,-1.856313832104206085e-02,-1.152125820517539978e-01,-1.335462182760238647e-01,1.450092494487762451e-01,-4.991497844457626343e-02,-9.292878955602645874e-02,1.403759350068867207e-03,-5.562780052423477173e-02,4.116878286004066467e-02,-1.327423006296157837e-01,6.109068170189857483e-02,-3.810183331370353699e-02,-2.973863855004310608e-02,-1.814655810594558716e-01,-7.687929272651672363e-02,1.017972379922866821e-01,6.947350502014160156e-02,-1.692545413970947266e-02,-5.243721231818199158e-02,6.321396678686141968e-02,-5.578404292464256287e-02,8.799235522747039795e-02,-7.393153011798858643e-02,1.243469864130020142e-01,-5.080756265670061111e-03,-3.948260843753814697e-02,-3.009009920060634613e-02,1.475303024053573608e-01,-1.199203357100486755e-01,2.794528752565383911e-02,1.115949917584657669e-02,6.647861748933792114e-02,-1.693364679813385010e-01,-1.933027617633342743e-02,1.671315915882587433e-02,-6.299852859228849411e-03,5.217522010207176208e-02,1.156251039355993271e-02,-4.781553894281387329e-02,-8.110708743333816528e-02,2.652523294091224670e-02,1.321060359477996826e-01,4.478080198168754578e-02,8.954649791121482849e-03
-6.153736636042594910e-02,-1.678028702735900879e-02,-6.010662764310836792e-02,1.166489068418741226e-02,4.327614977955818176e-02,-1.483562868088483810e-02,-1.390042454004287720e-01,-1.549672782421112061e-01,-1.030975729227066040e-01,3.163559362292289734e-02,2.473704330623149872e-02,1.184718236327171326e-01,1.497257500886917114e-01,-6.836418807506561279e-02,-6.526394281536340714e-03,3.015377931296825409e-02,-4.567296057939529419e-02,-4.204003885388374329e-02,6.600549817085266113e-02,9.532745927572250366e-02,-1.013011671602725983e-02,-1.717345118522644043e-01,-1.179490759968757629e-01,-1.671323552727699280e-02,-8.618628233671188354e-02,8.174529671669006348e-02,-6.500988453626632690e-02,5.752998590469360352e-02,-4.101755842566490173e-02,9.727575629949569702e-02,6.968886405229568481e-02,6.587991863489151001e-02,-3.082358837127685547e-02,-3.632393782027065754e-05,1.761163398623466492e-02,1.866421848535537720e-02,4.006617516279220581e-02,-3.195588663220405579e-02,9.587567299604415894e-02,-7.803858071565628052e-02,-5.193375423550605774e-02,4.167320672422647476e-03,-8.439444005489349365e-03,1.806059293448925018e-02,-4.348672553896903992e-02,3.133543580770492554e-02,-5.202434211969375610e-02,1.507435832172632217e-02,-6.920996308326721191e-02,-1.052744984626770020e-01
