1.497438549995422363e-01,1.004960089921951294e-01,1.520174741744995117e-01,4.519808571785688400e-03,1.466591097414493561e-02,-9.238409996032714844e-02,-1.095858681946992874e-02,-9.063725918531417847e-02,4.418191313743591309e-02,8.654732257127761841e-03,-2.555073797702789307e-02,8.604583889245986938e-02,3.641065955162048340e-02,9.635520726442337036e-02,-6.151262298226356506e-02,-3.000735677778720856e-02,5.202832072973251343e-02,7.358507066965103149e-02,-1.476718038320541382e-01,5.415856838226318359e-02,6.115606799721717834e-02,-5.712217837572097778e-02,-1.007522642612457275e-01,4.628773778676986694e-02,8.323585614562034607e-03,-1.916701905429363251e-02,1.066844910383224487e-02,-4.643843509256839752e-03,5.592110753059387207e-02,2.039971388876438141e-02,8.502933196723461151e-03,1.132226064801216125e-01,-3.884724155068397522e-02,-8.649963885545730591e-02,-5.174371227622032166e-02,2.813452482223510742e-02,1.265989523380994797e-02,3.359894454479217529e-02,-1.042659133672714233e-01,-1.428307145833969116e-01,-8.934711664915084839e-02,-4.084193613380193710e-03,3.866401314735412598e-02,-1.280821766704320908e-02,6.692849565297365189e-03,-1.280285185202956200e-03,-2.333494834601879120e-02,-4.604674875736236572e-02,-3.046215139329433441e-02,1.140035502612590790e-02,-1.307642161846160889e-01
7.724285125732421875e-02,-5.874919146299362183e-02,3.627907484769821167e-02,-8.657431602478027344e-02,1.520237028598785400e-01,1.026490330696105957e-01,8.172070235013961792e-02,-7.061166223138570786e-03,-4.835835425183176994e-04,2.228366769850254059e-02,7.356033474206924438e-02,-4.699482116848230362e-03,-5.219917744398117065e-02,-2.663291245698928833e-02,-1.004287879914045334e-02,9.589502960443496704e-02,-9.950476139783859253e-02,-3.179001808166503906e-02,1.389953345060348511e-01,3.122306428849697113e-03,1.777543104253709316e-03,4.709493368864059448e-02,-3.106625284999608994e-03,2.569616213440895081e-02,3.689726069569587708e-02,-6.434157490730285645e-02,-8.533699065446853638e-02,1.908036693930625916e-02,3.020591661334037781e-02,4.152236506342887878e-02,-9.081950038671493530e-02,-7.156638056039810181e-02,-1.339904963970184326e-01,-8.176688104867935181e-02,-4.162223637104034424e-02,-2.052491344511508942e-02,7.348114997148513794e-02,-3.414177149534225464e-02,-4.471243172883987427e-02,-6.702232360839843750e-02,-8.718510717153549194e-02,-1.242080554366111755e-01,5.001474916934967041e-02,8.584525436162948608e-02,3.402681276202201843e-02,-3.665430471301078796e-02,-1.086015850305557251e-01,6.315516307950019836e-03,-2.518839947879314423e-02,-5.548450350761413574e-02,1.110188011080026627e-02
-2.621719837188720703e-01,1.871170662343502045e-02,-1.809578202664852142e-02,-5.964336171746253967e-02,-6.353959441184997559e-02,-1.328166127204895020e-01,1.299201846122741699e-01,5.836917832493782043e-02,-2.764725685119628906e-02,-1.975468173623085022e-02,5.368278548121452332e-02,1.852314546704292297e-02,-1.800434850156307220e-02,-3.181427344679832458e-02,8.051391690969467163e-02,3.387388214468955994e-02,2.593508735299110413e-02,5.652947351336479187e-02,9.899561852216720581e-02,1.045218668878078461e-02,-4.711506888270378113e-02,-1.241060867905616760e-01,1.505610253661870956e-02,-7.812535762786865234e-02,1.135895997285842896e-01,1.467665098607540131e-02,-6.926845759153366089e-02,1.935064443387091160e-03,-5.415797978639602661e-02,1.166552864015102386e-02,1.375367026776075363e-02,-6.552185863256454468e-02,-2.863725833594799042e-02,8.282729424536228180e-03,-1.086476817727088928e-01,-8.202423155307769775e-02,-1.364158280193805695e-02,-2.646915242075920105e-02,5.016971379518508911e-02,5.951168760657310486e-02,1.153399795293807983e-02,1.436531692743301392e-01,-3.251678310334682465e-03,9.162507951259613037e-02,-3.031092509627342224e-02,2.519989572465419769e-02,1.961941458284854889e-02,1.354430317878723145e-01,-6.638249009847640991e-02,3.774711862206459045e-02,-2.270824648439884186e-02
2.071431651711463928e-02,2.655155770480632782e-02,4.644214361906051636e-02,5.558767914772033691e-02,1.678856611251831055e-01,5.856497213244438171e-02,1.385245025157928467e-01,-3.597751632332801819e-02,-1.063824295997619629e-01,-1.144533604383468628e-01,-8.957401849329471588e-03,5.632815882563591003e-02,9.834250807762145996e-02,-1.037157028913497925e-01,-3.837454319000244141e-02,-8.660823851823806763e-02,6.709013134241104126e-02,6.694554537534713745e-02,-1.934270188212394714e-02,9.651118516921997070e-02,5.646456964313983917e-03,-1.217585504055023193e-01,-2.779164910316467285e-02,8.339080214500427246e-02,-9.986654855310916901e-03,3.231310844421386719e-02,-3.886157274246215820e-02,-2.801739051938056946e-02,1.805112212896347046e-01,-5.756799597293138504e-03,-8.050906658172607422e-02,-5.100132524967193604e-02,-2.206678735092282295e-03,6.523048877716064453e-02,7.017204165458679199e-02,5.052652955055236816e-02,2.610341832041740417e-02,-6.926307082176208496e-02,-2.294979803264141083e-02,-4.707749933004379272e-02,-4.333846643567085266e-02,-5.798162147402763367e-02,1.090249046683311462e-02,-3.649369999766349792e-02,-1.044423412531614304e-02,2.772215381264686584e-02,-1.123445853590965271e-01,-8.210977166891098022e-02,4.204162582755088806e-02,-4.262401163578033447e-02,5.203027650713920593e-02
-6.232473999261856079e-02,-4.396332427859306335e-03,4.695829004049301147e-03,-6.724186241626739502e-02,-3.495690599083900452e-02,7.004196196794509888e-02,9.328475221991539001e-03,-1.212111581116914749e-02,7.871227711439132690e-02,5.547118186950683594e-02,-2.783712372183799744e-02,-2.000126242637634277e-02,-1.708235964179039001e-02,-6.461034715175628662e-02,-3.322610631585121155e-02,3.418815881013870239e-02,9.984755516052246094e-02,1.329476665705442429e-02,9.254982322454452515e-02,-3.122181259095668793e-02,-3.407546505331993103e-02,-8.055526018142700195e-02,9.429285675287246704e-02,-1.045379266142845154e-01,3.270938247442245483e-02,2.606961317360401154e-02,1.015343293547630310e-01,-1.626537293195724487e-01,1.642687469720840454e-01,6.078854575753211975e-02,3.018437139689922333e-02,-6.817284226417541504e-02,-2.152917534112930298e-02,4.867854714393615723e-02,3.573769470676779747e-03,4.659516271203756332e-03,-2.014806494116783142e-02,-3.078947030007839203e-02,-3.778085857629776001e-02,5.456113070249557495e-02,5.544715374708175659e-02,-7.190518081188201904e-02,-1.344426870346069336e-01,-9.221064299345016479e-02,-1.290046125650405884e-01,-4.742975812405347824e-03,-4.124349728226661682e-02,9.181601926684379578e-03,9.681618958711624146e-02,5.008616670966148376e-02,-1.657099574804306030e-01
2.754713967442512512e-02,3.037282731384038925e-03,9.300000965595245361e-02,1.465823799371719360e-01,2.650949172675609589e-02,-8.866712450981140137e-03,-2.537187747657299042e-02,7.701922953128814697e-02,-7.807078771293163300e-03,5.754340440034866333e-02,-1.224508583545684814e-01,3.945747390389442444e-02,2.528328634798526764e-02,2.058352343738079071e-02,2.308746054768562317e-02,4.461795464158058167e-02,4.472316056489944458e-02,-5.884747579693794250e-02,1.357975751161575317e-01,6.882432848215103149e-02,4.397996515035629272e-02,3.026582859456539154e-02,6.979603786021471024e-04,9.124882519245147705e-02,2.087098211050033569e-01,-3.953642770648002625e-02,1.647069933824241161e-03,-9.987757354974746704e-02,-3.365401551127433777e-02,2.785022929310798645e-02,5.088127031922340393e-02,-2.055673301219940186e-02,-7.239087671041488647e-02,-5.235842615365982056e-02,-4.393175244331359863e-02,-7.108748704195022583e-02,-5.352823063731193542e-02,1.742995344102382660e-02,1.076645478606224060e-01,-2.944776788353919983e-02,-7.419240474700927734e-02,1.168237254023551941e-01,-7.315896451473236084e-02,2.748338133096694946e-02,3.964206948876380920e-02,-8.947543054819107056e-02,-1.342504620552062988e-01,5.583368986845016479e-02,4.232986271381378174e-02,-1.197031605988740921e-02,-1.180344596505165100e-01
-3.794808872044086456e-03,2.835827879607677460e-02,6.429863721132278442e-02,7.595180720090866089e-02,7.745951879769563675e-03,1.186338718980550766e-02,6.023555994033813477e-02,4.776507988572120667e-02,-8.076100796461105347e-02,5.631755292415618896e-02,2.912771515548229218e-02,1.093402057886123657e-01,-4.258417338132858276e-02,-8.915782906115055084e-03,7.226715981960296631e-02,-5.186229944229125977e-02,1.017531147226691246e-03,7.505147904157638550e-02,-3.988330252468585968e-03,-6.051517091691493988e-03,6.909018754959106445e-02,-5.507281422615051270e-02,5.691341310739517212e-02,-1.457984596490859985e-01,-8.599430322647094727e-02,2.525077015161514282e-02,2.934242598712444305e-02,-1.574238203465938568e-02,-4.232996329665184021e-02,1.465434432029724121e-01,2.694232389330863953e-02,-1.606827825307846069e-01,2.355354465544223785e-02,9.403898380696773529e-03,1.492841541767120361e-01,4.917341098189353943e-02,-1.880127564072608948e-02,-5.657006800174713135e-02,-1.387224718928337097e-02,6.376206129789352417e-02,-1.436706334352493286e-01,6.519690901041030884e-02,-1.364880055189132690e-01,-2.256911993026733398e-02,5.219674482941627502e-02,1.550276130437850952e-01,-6.757022440433502197e-02,-8.229497075080871582e-02,6.313450168818235397e-03,1.073187738656997681e-01,-9.476359188556671143e-02
3.632842376828193665e-02,7.013976573944091797e-02,-1.032975129783153534e-02,-5.282325670123100281e-02,-6.898088753223419189e-02,-3.166402922943234444e-03,1.680340319871902466e-01,2.862043119966983795e-02,-1.772291213274002075e-02,1.920101791620254517e-01,-2.968329936265945435e-02,-3.505518427118659019e-03,-4.525051265954971313e-02,1.059161052107810974e-01,1.312772184610366821e-01,-1.458719223737716675e-01,1.024563424289226532e-02,7.169279456138610840e-02,1.624044962227344513e-02,-7.813555002212524414e-02,-5.983602628111839294e-02,-3.970657661557197571e-02,2.915192022919654846e-02,3.744858503341674805e-02,-6.571214646100997925e-02,1.155777368694543839e-02,8.895102888345718384e-02,1.894222646951675415e-01,1.388528943061828613e-02,2.957390807569026947e-02,5.318213254213333130e-02,2.164161996915936470e-03,4.859806224703788757e-02,6.452335417270660400e-02,-3.906464204192161560e-02,1.168727059848606586e-03,2.752261236310005188e-02,8.086615800857543945e-02,1.505738496780395508e-01,1.034228578209877014e-01,2.474579401314258575e-02,4.301944375038146973e-02,9.124162048101425171e-02,-1.264366358518600464e-01,-3.919233754277229309e-02,-3.048702888190746307e-02,4.546339809894561768e-02,1.904129683971405029e-01,1.221664901822805405e-02,2.816670574247837067e-02,-4.632372781634330750e-02
-5.612540990114212036e-02,7.059019058942794800e-02,-2.859183587133884430e-02,6.171666458249092102e-02,-5.349423736333847046e-02,-3.605704382061958313e-02,-2.005612477660179138e-02,3.288684412837028503e-02,6.383447442203760147e-03,8.464977145195007324e-02,3.087318129837512970e-02,-2.901992993429303169e-04,2.990017272531986237e-02,-1.617735065519809723e-02,-5.967643484473228455e-02,-1.867483183741569519e-02,-4.532916843891143799e-02,2.963482029736042023e-02,8.214771002531051636e-02,-2.047947794198989868e-02,-4.627345874905586243e-02,-7.504195440560579300e-03,-3.069965541362762451e-02,-2.008606120944023132e-02,-2.225270308554172516e-02,-9.655153751373291016e-02,2.193295583128929138e-02,1.448780298233032227e-02,1.883901655673980713e-02,-7.574278116226196289e-02,-7.437849789857864380e-02,-4.013937711715698242e-02,7.551325112581253052e-02,5.577343329787254333e-02,-9.236522763967514038e-02,-5.586443468928337097e-02,-6.404465436935424805e-02,-1.447678823024034500e-02,4.224841948598623276e-03,-2.925092168152332306e-02,8.314257115125656128e-02,-5.412806570529937744e-02,-5.354253109544515610e-03,-1.118879914283752441e-01,1.363810524344444275e-02,-1.302901306189596653e-03,-4.099091887474060059e-02,-2.310224808752536774e-02,1.833177730441093445e-02,3.260621801018714905e-02,2.223425172269344330e-02
-1.153813078999519348e-01,-4.089248552918434143e-02,-1.561327278614044189e-01,1.228476129472255707e-02,-1.191219389438629150e-01,2.049071155488491058e-02,-1.071132570505142212e-01,-5.104525387287139893e-02,-1.997066661715507507e-02,8.214992284774780273e-02,5.525329709053039551e-02,8.887735754251480103e-02,-3.394651412963867188e-02,-9.225858002901077271e-02,-7.942863553762435913e-02,-4.165307432413101196e-02,1.431183367967605591e-01,-7.612474262714385986e-02,-6.524971220642328262e-03,-5.146333202719688416e-02,6.643255054950714111e-02,-3.375930339097976685e-02,6.022523343563079834e-02,-4.427418857812881470e-02,-8.896883577108383179e-02,-5.962321162223815918e-02,-7.986413687467575073e-02,-1.471631824970245361e-01,1.089412569999694824e-01,-5.805499851703643799e-02,-4.268063232302665710e-02,2.449640445411205292e-02,-4.180584847927093506e-02,-1.573118008673191071e-02,4.297135397791862488e-02,7.472265511751174927e-02,1.276848316192626953e-01,4.693535342812538147e-02,-1.108461897820234299e-02,4.471892490983009338e-02,4.187807068228721619e-02,-4.338563978672027588e-02,-8.970818668603897095e-02,2.097098529338836670e-02,-5.983211845159530640e-02,-5.695819482207298279e-02,-1.287897527217864990e-01,6.838681176304817200e-03,-5.395905673503875732e-02,-8.412040024995803833e-02,-1.067167818546295166e-01
