0,0.0000000
2500,0.9877778
5000,0.9883333
7500,0.9888889
10000,0.9890741
12500,0.9888889
15000,0.9885185
17499,0.9890741
19999,0.9900000
22499,0.9903704
24999,0.9903704
27499,0.9896296
29999,0.9890741
32499,0.9892593
34999,0.9894444
37499,0.9900000
39998,0.9898148
42498,0.9890741
44998,0.9887037
47498,0.9888889
49998,0.9892593
52498,0.9892593
54998,0.9896296
57498,0.9896296
59997,0.9896296
62497,0.9892593
64997,0.9885185
67497,0.9900000
69997,0.9911111
72497,0.9912963
74997,0.9905556
77497,0.9898148
79997,0.9901852
82496,0.9888889
84996,0.9890741
87496,0.9892593
89996,0.9894444
92496,0.9894444
94996,0.9883333
97496,0.9881481
99996,0.9890741
102495,0.9898148
104995,0.9898148
107495,0.9894444
109995,0.9892593
112495,0.9888889
114995,0.9890741
117495,0.9892593
119995,0.9903704
122494,0.9903704
124994,0.9898148
127494,0.9901852
129994,0.9894444
132494,0.9892593
134994,0.9900000
137494,0.9903704
139994,0.9900000
142494,0.9896296
144993,0.9898148
147493,0.9887037
149993,0.9890741
152493,0.9900000
154993,0.9892593
157493,0.9894444
159993,0.9896296
162493,0.9888889
164992,0.9881481
167492,0.9892593
169992,0.9901852
172492,0.9903704
174992,0.9905556
177492,0.9901852
179992,0.9898148
182492,0.9896296
184992,0.9898148
187491,0.9896296
189991,0.9894444
192491,0.9901852
194991,0.9900000
197491,0.9888889
199991,0.9888889
202491,0.9894444
204991,0.9898148
207490,0.9898148
209990,0.9898148
212490,0.9894444
214990,0.9890741
217490,0.9896296
219990,0.9900000
222490,0.9898148
224990,0.9898148
227489,0.9894444
229989,0.9890741
232489,0.9887037
234989,0.9901852
237489,0.9901852
239989,0.9905556
242489,0.9903704
244989,0.9892593
247489,0.9890741
249988,0.9894444
252488,0.9896296
254988,0.9898148
257488,0.9892593
259988,0.9894444
262488,0.9888889
264988,0.9885185
267488,0.9898148
269987,0.9903704
272487,0.9909259
274987,0.9900000
277487,0.9896296
279987,0.9901852
282487,0.9894444
284987,0.9894444
287487,0.9894444
289986,0.9890741
292486,0.9894444
294986,0.9892593
297486,0.9887037
299986,0.9892593
302486,0.9896296
304986,0.9901852
307486,0.9903704
309986,0.9905556
312485,0.9901852
314985,0.9901852
317485,0.9907407
319985,0.9907407
322485,0.9907407
324985,0.9898148
327485,0.9888889
329985,0.9888889
332484,0.9887037
334984,0.9896296
337484,0.9894444
339984,0.9894444
342484,0.9898148
344984,0.9894444
347484,0.9890741
349984,0.9892593
352483,0.9898148
354983,0.9896296
357483,0.9894444
359983,0.9888889
362483,0.9887037
364983,0.9892593
367483,0.9905556
369983,0.9905556
372483,0.9894444
374982,0.9890741
377482,0.9890741
379982,0.9890741
382482,0.9900000
384982,0.9903704
387482,0.9901852
389982,0.9900000
392482,0.9890741
394981,0.9890741
397481,0.9879630
399981,0.9885185
402481,0.9892593
404981,0.9898148
407481,0.9901852
409981,0.9900000
412481,0.9901852
414980,0.9892593
417480,0.9907407
419980,0.9901852
422480,0.9901852
424980,0.9894444
427480,0.9890741
429980,0.9887037
432480,0.9892593
434980,0.9896296
437479,0.9900000
439979,0.9898148
442479,0.9896296
444979,0.9890741
447479,0.9890741
449979,0.9898148
452479,0.9900000
454979,0.9898148
457478,0.9898148
459978,0.9900000
462478,0.9896296
464978,0.9900000
467478,0.9898148
469978,0.9901852
472478,0.9903704
474978,0.9896296
477477,0.9894444
479977,0.9890741
482477,0.9892593
484977,0.9900000
487477,0.9900000
489977,0.9898148
492477,0.9898148
494977,0.9892593
497477,0.9887037
499976,0.9888889
502476,0.9898148
504976,0.9901852
507476,0.9898148
509976,0.9896296
512476,0.9896296
514976,0.9898148
517476,0.9900000
519975,0.9898148
522475,0.9898148
524975,0.9907407
527475,0.9896296
529975,0.9892593
532475,0.9892593
534975,0.9900000
537475,0.9903704
539974,0.9894444
542474,0.9894444
544974,0.9894444
547474,0.9887037
549974,0.9890741
552474,0.9901852
554974,0.9901852
557474,0.9903704
559974,0.9901852
562473,0.9894444
564973,0.9890741
567473,0.9894444
569973,0.9894444
572473,0.9898148
574973,0.9896296
577473,0.9898148
579973,0.9892593
582472,0.9887037
584972,0.9896296
587472,0.9901852
589972,0.9900000
592472,0.9896296
594972,0.9888889
597472,0.9883333
599972,0.9892593
602471,0.9903704
604971,0.9907407
607471,0.9901852
609971,0.9898148
612471,0.9890741
614971,0.9894444
617471,0.9898148
619971,0.9900000
622471,0.9892593
624970,0.9892593
627470,0.9896296
629970,0.9892593
632470,0.9885185
634970,0.9898148
637470,0.9896296
639970,0.9888889
642470,0.9887037
644969,0.9879630
647469,0.9896296
649969,0.9900000
652469,0.9909259
654969,0.9905556
657469,0.9903704
659969,0.9905556
662469,0.9890741
664968,0.9887037
667468,0.9898148
669968,0.9892593
672468,0.9901852
674968,0.9898148
677468,0.9892593
679968,0.9883333
682468,0.9892593
684968,0.9898148
687467,0.9903704
689967,0.9894444
692467,0.9894444
694967,0.9890741
697467,0.9888889
699967,0.9901852
702467,0.9905556
704967,0.9907407
707466,0.9901852
709966,0.9900000
712466,0.9890741
714966,0.9885185
717466,0.9894444
719966,0.9903704
722466,0.9901852
724966,0.9894444
727465,0.9890741
729965,0.9888889
732465,0.9888889
734965,0.9900000
737465,0.9900000
739965,0.9896296
742465,0.9898148
744965,0.9888889
747465,0.9890741
749964,0.9892593
752464,0.9898148
754964,0.9909259
757464,0.9898148
759964,0.9898148
762464,0.9888889
764964,0.9890741
767464,0.9898148
769963,0.9901852
772463,0.9898148
774963,0.9890741
777463,0.9894444
779963,0.9888889
782463,0.9885185
784963,0.9896296
787463,0.9900000
789962,0.9900000
792462,0.9901852
794962,0.9900000
797462,0.9890741
799962,0.9896296
802462,0.9896296
804962,0.9900000
807462,0.9896296
809962,0.9898148
812461,0.9896296
814961,0.9892593
817461,0.9888889
819961,0.9901852
822461,0.9901852
824961,0.9901852
827461,0.9898148
829961,0.9890741
832460,0.9892593
834960,0.9900000
837460,0.9898148
839960,0.9892593
842460,0.9894444
844960,0.9892593
847460,0.9888889
849960,0.9890741
852459,0.9901852
854959,0.9896296
857459,0.9898148
859959,0.9894444
862459,0.9887037
864959,0.9883333
867459,0.9896296
869959,0.9898148
872459,0.9903704
874958,0.9907407
877458,0.9898148
879958,0.9890741
882458,0.9888889
884958,0.9905556
887458,0.9903704
889958,0.9903704
892458,0.9907407
894957,0.9901852
897457,0.9890741
899957,0.9892593
902457,0.9901852
904957,0.9894444
907457,0.9896296
909957,0.9892593
912457,0.9885185
914956,0.9888889
917456,0.9896296
919956,0.9901852
922456,0.9898148
924956,0.9896296
927456,0.9896296
929956,0.9890741
932456,0.9896296
934956,0.9901852
937455,0.9909259
939955,0.9901852
942455,0.9911111
944955,0.9896296
947455,0.9890741
949955,0.9888889
952455,0.9898148
954955,0.9890741
957454,0.9883333
959954,0.9890741
962454,0.9890741
964954,0.9885185
967454,0.9892593
969954,0.9901852
972454,0.9901852
974954,0.9894444
977453,0.9896296
979953,0.9888889
982453,0.9888889
984953,0.9898148
987453,0.9903704
989953,0.9901852
992453,0.9903704
994953,0.9896296
