-8.032043464481830597e-03 -6.354196369647979736e-02 -1.762234605848789215e-02 3.039706684648990631e-02 -1.690346747636795044e-02 -6.740383058786392212e-02 -2.980820648372173309e-02 -5.726765375584363937e-03 -1.508651301264762878e-02 -6.855086982250213623e-02 -1.266454905271530151e-01 5.926086008548736572e-02 -5.064824596047401428e-02 4.567189887166023254e-02 -5.385372415184974670e-02 -6.558098644018173218e-02 -1.464798022061586380e-02 1.149890199303627014e-02 3.829198330640792847e-02 7.878840714693069458e-02 -4.773033037781715393e-02 -4.388342425227165222e-02 -3.119636327028274536e-02 -3.623680397868156433e-02 3.781377524137496948e-02 -8.139786869287490845e-02 -1.490913778543472290e-01 6.311634182929992676e-02 -7.187033444643020630e-02 2.581235766410827637e-02 5.865763872861862183e-02 -5.552758648991584778e-02 1.191071495413780212e-01 1.002861261367797852e-01 4.597030580043792725e-02 1.074056699872016907e-02 9.777440875768661499e-02 -6.002292409539222717e-02 9.036166220903396606e-02 8.559568226337432861e-02 -2.403124980628490448e-02 1.396459341049194336e-01 -1.236891075968742371e-01 -1.856915093958377838e-02 8.092419058084487915e-02 4.073599353432655334e-02 -1.341469306498765945e-02 2.826321870088577271e-02 -4.902204964309930801e-03 -2.938403189182281494e-02 3.867168352007865906e-02
4.707042127847671509e-02 -1.024928763508796692e-01 4.859926551580429077e-02 4.538353160023689270e-02 3.796322271227836609e-02 6.145757064223289490e-02 8.045846968889236450e-02 1.369059234857559204e-01 7.226219773292541504e-02 4.537807777523994446e-02 4.317444935441017151e-02 6.869343668222427368e-02 -5.722548067569732666e-02 -6.630166620016098022e-02 6.747122853994369507e-02 1.800922676920890808e-02 -4.774821177124977112e-02 -1.599700152873992920e-01 1.631980389356613159e-02 -7.694162428379058838e-02 -2.895736135542392731e-02 4.180497303605079651e-02 2.165807783603668213e-02 1.434595286846160889e-01 -1.259890347719192505e-01 -5.894971638917922974e-02 9.699746966361999512e-02 9.269693493843078613e-02 -1.359840780496597290e-01 1.301933377981185913e-01 3.212759643793106079e-02 5.060765519738197327e-02 6.013716757297515869e-02 4.434975981712341309e-02 2.907617948949337006e-02 -1.597295328974723816e-02 -1.000814214348793030e-01 1.454723533242940903e-02 8.615852892398834229e-02 8.298983424901962280e-02 -7.714600861072540283e-02 5.125353112816810608e-02 2.170123904943466187e-02 7.653053849935531616e-02 4.464825987815856934e-02 -1.143147274851799011e-01 5.072313919663429260e-02 1.478016190230846405e-02 -4.830366466194391251e-03 -4.307519271969795227e-02 5.102554708719253540e-02
4.359528124332427979e-01 -1.506347358226776123e-01 6.859571486711502075e-02 -7.898911833763122559e-02 -4.040616378188133240e-02 -2.031782828271389008e-02 -6.785430759191513062e-02 -1.331808716058731079e-01 9.743404388427734375e-02 -6.345487385988235474e-02 -6.826256215572357178e-02 -1.199401542544364929e-01 2.030443400144577026e-02 1.381501741707324982e-02 -7.234461605548858643e-02 -1.330254226922988892e-01 -7.393573224544525146e-02 -4.259455576539039612e-02 5.371124297380447388e-02 6.961214542388916016e-02 -1.166829541325569153e-01 -2.160805277526378632e-02 -6.413225084543228149e-02 6.485980749130249023e-02 6.855594366788864136e-02 -6.246107816696166992e-02 -4.105224832892417908e-02 -3.660733997821807861e-02 -1.557019948959350586e-01 5.825828015804290771e-02 -3.451269865036010742e-02 6.213719397783279419e-02 -5.383118987083435059e-02 3.791838511824607849e-02 -4.849852994084358215e-02 -4.980324581265449524e-02 -1.115342825651168823e-01 -1.175822019577026367e-01 1.085665971040725708e-01 8.957821130752563477e-02 -1.954787224531173706e-02 8.577118068933486938e-02 -8.957836776971817017e-02 3.051315434277057648e-02 9.081213176250457764e-02 9.805213660001754761e-02 9.048151224851608276e-02 -1.369511783123016357e-01 -4.683053120970726013e-03 1.679203212261199951e-01 2.078370936214923859e-02
5.558329075574874878e-02 -1.153304204344749451e-01 7.708360999822616577e-02 -2.383596450090408325e-02 7.950231432914733887e-02 -5.303152650594711304e-02 -1.080305352807044983e-01 -1.328763514757156372e-01 2.339830808341503143e-02 -7.689685374498367310e-02 -1.303360313177108765e-01 4.476163536310195923e-02 -3.563774377107620239e-02 -7.932567596435546875e-02 -1.154048517346382141e-01 1.614680327475070953e-02 -5.940670520067214966e-02 2.343421801924705505e-02 7.376596331596374512e-02 -1.936147548258304596e-02 2.453035302460193634e-02 5.918594449758529663e-02 4.330059513449668884e-02 -4.036387056112289429e-02 -2.868598327040672302e-02 1.855645030736923218e-01 1.741670630872249603e-02 6.067676097154617310e-02 -8.887268602848052979e-02 4.306806996464729309e-02 -7.341413944959640503e-02 -4.948158934712409973e-02 6.859111785888671875e-02 -5.522593483328819275e-02 1.544132679700851440e-01 -1.648131459951400757e-01 2.738869935274124146e-02 -8.986982516944408417e-03 -4.893372207880020142e-02 9.747201204299926758e-02 -6.317813694477081299e-02 1.577117294073104858e-01 4.373932257294654846e-02 -2.159151807427406311e-02 1.121461577713489532e-02 3.344442695379257202e-02 -4.749531671404838562e-02 4.871567711234092712e-02 2.733408473432064056e-02 -8.409264683723449707e-02 1.441359613090753555e-02
-7.154646515846252441e-02 1.560698729008436203e-02 -5.881303455680608749e-03 4.513415973633527756e-03 9.393113106489181519e-02 5.083419010043144226e-02 -6.144272536039352417e-02 6.772923469543457031e-02 9.375578165054321289e-02 -2.867162227630615234e-02 -7.555285841226577759e-02 6.118088588118553162e-02 3.217955678701400757e-02 -6.741973757743835449e-02 4.108003154397010803e-02 -9.267546981573104858e-02 -3.485751524567604065e-02 3.959267213940620422e-02 -6.543135270476341248e-03 -6.223990768194198608e-02 -8.809977024793624878e-02 -6.725875660777091980e-03 6.582782417535781860e-02 3.012356162071228027e-02 -1.419013142585754395e-01 9.053048491477966309e-02 -2.913955226540565491e-02 -1.352588534355163574e-01 -8.546967804431915283e-02 8.920755982398986816e-02 -3.437649458646774292e-02 -3.116971999406814575e-02 -1.218495517969131470e-02 5.567077919840812683e-02 5.242627114057540894e-02 -3.428636863827705383e-02 4.132784530520439148e-02 -8.281663060188293457e-02 9.943645447492599487e-02 5.667846277356147766e-02 8.944875746965408325e-02 2.628972381353378296e-02 -1.181283891201019287e-01 -4.969345405697822571e-02 7.891268469393253326e-03 7.274592667818069458e-02 1.518441736698150635e-01 -5.374821275472640991e-02 -6.749264150857925415e-02 -6.704228371381759644e-02 9.318748489022254944e-03
-2.978836745023727417e-02 4.002119600772857666e-02 -4.533577710390090942e-02 -2.870940230786800385e-02 7.631643861532211304e-02 -1.324417442083358765e-01 -6.091573275625705719e-03 4.836148768663406372e-02 -7.610269635915756226e-02 -6.102969497442245483e-02 -1.003846004605293274e-01 -2.643353305757045746e-02 -2.929160743951797485e-02 4.028173536062240601e-02 -1.769324950873851776e-02 -2.660280279815196991e-02 -2.169627249240875244e-01 -3.657828643918037415e-02 -1.174244377762079239e-02 2.012434974312782288e-02 8.097861707210540771e-02 -7.806678861379623413e-02 6.271242350339889526e-02 -8.657862432301044464e-03 -1.669010221958160400e-01 5.468356609344482422e-02 3.118217922747135162e-02 2.779999375343322754e-02 3.276807069778442383e-02 -6.296391133219003677e-03 -2.722438424825668335e-02 8.712250739336013794e-02 -3.557576984167098999e-02 1.153205409646034241e-01 -1.137519553303718567e-01 -2.572271786630153656e-02 2.884014323353767395e-02 8.033197373151779175e-03 6.091544777154922485e-02 8.477245271205902100e-02 3.514121519401669502e-03 -8.367243222892284393e-03 1.980591379106044769e-02 -3.286127373576164246e-02 7.560270279645919800e-02 1.580731361173093319e-03 -1.013991013169288635e-01 -1.909980028867721558e-01 4.698335006833076477e-02 1.020632088184356689e-01 3.908117488026618958e-02
1.188760474324226379e-01 -8.211120218038558960e-02 -2.640820853412151337e-02 9.375364333391189575e-02 3.044408373534679413e-02 -5.373070389032363892e-02 6.599601358175277710e-02 -5.705345422029495239e-02 -5.398505926132202148e-02 1.135076582431793213e-01 6.019622087478637695e-02 9.952316991984844208e-03 8.658932894468307495e-02 3.077026223763823509e-03 -6.029088422656059265e-02 -3.886768221855163574e-02 -7.863233238458633423e-02 -3.825486078858375549e-02 1.108455471694469452e-02 1.008996888995170593e-01 -8.772441186010837555e-03 -4.703473672270774841e-02 9.273580275475978851e-03 -1.255901157855987549e-01 -2.771994844079017639e-02 -4.442436620593070984e-02 2.072433568537235260e-02 9.987673256546258926e-04 8.899970352649688721e-02 6.252817064523696899e-02 -6.686753779649734497e-02 3.075888380408287048e-03 -1.909589278511703014e-03 -3.493468975648283958e-03 -1.006114035844802856e-01 5.993292108178138733e-02 -7.488168776035308838e-03 -1.148869562894105911e-02 2.350752986967563629e-02 2.045565657317638397e-02 3.552197664976119995e-02 -3.592311171814799309e-03 1.058340817689895630e-02 4.223363846540451050e-02 -1.073014270514249802e-02 -4.657180688809603453e-04 -5.620213970541954041e-02 -2.705802954733371735e-02 1.936550997197628021e-02 -3.803893923759460449e-02 2.705198712646961212e-03
1.572596132755279541e-01 -6.720955669879913330e-02 -8.551173657178878784e-02 -6.642904877662658691e-02 3.736327961087226868e-02 -1.158142760396003723e-01 5.117480643093585968e-03 -7.138523459434509277e-02 5.422399938106536865e-02 -8.647722750902175903e-02 -1.263483054935932159e-02 4.835509508848190308e-02 -6.839589029550552368e-02 5.459481105208396912e-02 5.222908034920692444e-02 5.866406485438346863e-02 -2.937906794250011444e-02 -8.350535482168197632e-02 -2.625975385308265686e-02 2.845335006713867188e-02 1.748182252049446106e-02 -8.020632714033126831e-02 5.310804396867752075e-02 1.101843044161796570e-01 5.164110288023948669e-02 -2.649559639394283295e-02 -7.852655649185180664e-02 -7.845054566860198975e-02 -5.161998420953750610e-02 -2.295674569904804230e-02 9.500557929277420044e-02 -5.696776136755943298e-02 7.124263048171997070e-02 -4.160301387310028076e-02 1.663252129219472408e-03 -2.280782908201217651e-03 -8.871643990278244019e-02 7.294861972332000732e-02 -1.230629608035087585e-01 5.429887026548385620e-02 -1.398663371801376343e-01 -8.583337068557739258e-02 -9.975643455982208252e-02 -4.181201010942459106e-02 -7.800072431564331055e-02 6.363510340452194214e-02 -3.218497335910797119e-02 -4.814169928431510925e-02 4.119674488902091980e-02 -2.647421322762966156e-03 3.681407123804092407e-02
2.743493914604187012e-01 4.024105519056320190e-02 7.771569769829511642e-03 3.217027336359024048e-02 -3.680380433797836304e-02 -4.463396221399307251e-02 7.546621374785900116e-03 4.093314334750175476e-02 4.071067646145820618e-02 -1.156258508563041687e-01 -5.012813583016395569e-02 -7.243406027555465698e-02 -4.539378732442855835e-02 3.418653737753629684e-03 -5.186483636498451233e-02 2.671160362660884857e-02 1.838157027959823608e-01 3.791062906384468079e-02 -8.587875403463840485e-03 -1.128079593181610107e-01 2.883295714855194092e-02 6.509601604193449020e-03 4.507005214691162109e-02 4.211873561143875122e-02 -6.416764110326766968e-02 -1.120890825986862183e-01 1.130743250250816345e-01 7.268377579748630524e-03 6.048495881259441376e-03 1.682233065366744995e-02 -3.210687264800071716e-02 -7.800336182117462158e-02 9.401611983776092529e-02 5.937987565994262695e-02 -8.967635035514831543e-02 -2.397533319890499115e-02 -1.519498825073242188e-01 6.192447245121002197e-02 7.892262935638427734e-02 1.255957037210464478e-01 -3.461728990077972412e-02 1.471437886357307434e-02 -4.329903796315193176e-02 -3.162929043173789978e-02 -1.114452630281448364e-01 1.992290467023849487e-02 -7.630366832017898560e-02 -3.156565502285957336e-02 -9.963154792785644531e-02 -8.139288984239101410e-03 -4.576031491160392761e-02
1.572889089584350586e-01 3.137255087494850159e-03 1.074340045452117920e-01 2.578749321401119232e-03 -4.054488241672515869e-02 -5.465798079967498779e-02 5.859705153852701187e-03 3.117793984711170197e-02 -1.015723794698715210e-01 5.968614947050809860e-03 -5.238799005746841431e-02 -1.014509871602058411e-01 4.102983325719833374e-02 6.205436214804649353e-02 -2.254133112728595734e-02 -4.880306310951709747e-03 -6.694452837109565735e-03 1.054086089134216309e-01 3.610815480351448059e-02 7.752884179353713989e-03 1.066104471683502197e-01 -2.095967158675193787e-02 6.777423899620771408e-03 -1.817442849278450012e-02 1.949047669768333435e-02 2.964623272418975830e-03 -2.214810438454151154e-02 8.061791956424713135e-02 4.642868787050247192e-02 5.179779976606369019e-02 -2.250744216144084930e-02 1.141763180494308472e-01 9.533043019473552704e-03 3.244184330105781555e-02 9.406769275665283203e-02 1.305424273014068604e-01 -9.071521461009979248e-02 6.761190295219421387e-02 3.257405757904052734e-02 -9.436422586441040039e-02 3.039557486772537231e-02 8.704351633787155151e-02 1.738300360739231110e-02 1.818035170435905457e-02 -1.250938624143600464e-01 -8.490946143865585327e-02 1.734229475259780884e-01 -1.193832159042358398e-01 -1.431415043771266937e-02 -4.475407674908638000e-02 4.083315655589103699e-02
