3.954174220561981201e-01 -8.239865303039550781e-01 -3.857768177986145020e-01 -9.399600327014923096e-02 1.994755119085311890e-01 -1.074885502457618713e-01 1.690984815359115601e-01 4.643696844577789307e-01 5.477809309959411621e-01 2.260949462652206421e-01 3.224418163299560547e-01 -3.241010606288909912e-01 -2.645101547241210938e-01 2.357489019632339478e-01 -3.898996710777282715e-01 -1.182201504707336426e-01 -3.753501474857330322e-01 -2.688813209533691406e-01 5.230132937431335449e-01 -3.629797697067260742e-01 -1.436219513416290283e-01 -5.239375829696655273e-01 3.323843702673912048e-02 -9.847366809844970703e-02 -5.598284676671028137e-02 -8.105041384696960449e-01 1.740210205316543579e-01 5.350831151008605957e-02 4.867239668965339661e-02 -4.766831398010253906e-01 6.436914205551147461e-01 -4.280404374003410339e-02 1.876017451286315918e-01 -1.046161204576492310e-01 -4.826377332210540771e-01 3.657126426696777344e-01 6.031177043914794922e-01 1.109600782394409180e+00 1.870982348918914795e-03 -1.717584878206253052e-01 -6.652386486530303955e-02
-6.121862530708312988e-01 -1.559708476066589355e+00 4.818019568920135498e-01 4.259532392024993896e-01 -1.091709733009338379e+00 9.202224016189575195e-01 -2.719698905944824219e+00 4.425679445266723633e-01 5.144476890563964844e-01 -1.761001721024513245e-02 -9.985036849975585938e-01 1.786423683166503906e+00 -7.204660773277282715e-01 -1.229819178581237793e+00 -1.926456212997436523e+00 -1.145829319953918457e+00 -5.505661964416503906e-01 -1.428447842597961426e+00 1.451641440391540527e+00 -3.957149386405944824e-01 8.880208134651184082e-01 -1.384355187416076660e+00 -1.167189121246337891e+00 -1.492868185043334961e+00 3.717628121376037598e-01 -4.026961326599121094e+00 2.152766287326812744e-01 1.084788143634796143e-01 2.674245238304138184e-01 -4.682616889476776123e-01 2.393826544284820557e-01 6.519417166709899902e-01 -8.081156611442565918e-01 -1.981556773185729980e+00 2.639449834823608398e-01 -1.311693549156188965e+00 -2.925685048103332520e-01 4.110134124755859375e+00 1.755780428647994995e-01 2.884972691535949707e-01 9.288446307182312012e-01
9.282223582267761230e-01 8.618265390396118164e-01 -3.086444139480590820e-01 -3.376551270484924316e-01 -4.886613786220550537e-02 -2.538074925541877747e-02 1.488687157630920410e+00 -2.044796496629714966e-01 5.729249715805053711e-01 2.417920231819152832e-01 1.074700117111206055e+00 -4.410945475101470947e-01 -3.075676262378692627e-01 9.354460835456848145e-01 1.129720687866210938e+00 9.430397748947143555e-01 7.003000378608703613e-01 7.597891092300415039e-01 -2.572424411773681641e-01 -2.977911531925201416e-01 -7.646239995956420898e-01 7.429773211479187012e-01 7.590034604072570801e-01 8.153183460235595703e-01 -2.308676391839981079e-01 2.589649200439453125e+00 -4.792407155036926270e-01 5.254908204078674316e-01 -6.609504818916320801e-01 1.157692670822143555e+00 2.343191951513290405e-01 -1.461579091846942902e-02 -2.696962654590606689e-01 1.722233176231384277e+00 -1.055185198783874512e+00 1.336198925971984863e+00 7.913312315940856934e-01 -1.784703135490417480e+00 -1.471483111381530762e-01 -1.053551673889160156e+00 -6.306453943252563477e-01
-4.990334808826446533e-01 -3.129175186157226562e+00 -1.048569008708000183e-01 -5.446785092353820801e-01 -6.125970482826232910e-01 1.185383558273315430e+00 -4.633738994598388672e+00 1.177628993988037109e+00 1.761434823274612427e-01 6.880336999893188477e-02 -3.109036982059478760e-01 2.383273601531982422e+00 -1.065619349479675293e+00 -5.178828239440917969e-01 -2.491632223129272461e+00 -2.191037416458129883e+00 -1.294015407562255859e+00 -2.045154809951782227e+00 2.077191829681396484e+00 -2.687863409519195557e-01 1.957083702087402344e+00 -2.051154613494873047e+00 -1.353682160377502441e+00 -1.620200991630554199e+00 7.433993220329284668e-01 -6.535345077514648438e+00 2.229915142059326172e+00 1.108006611466407776e-01 1.504051566123962402e+00 -2.499845027923583984e+00 4.325524270534515381e-01 1.789201378822326660e+00 -1.076126217842102051e+00 -2.387775659561157227e+00 7.492076158523559570e-01 -1.942706823348999023e+00 -3.353131711483001709e-01 5.439671993255615234e+00 -2.630004286766052246e-01 1.062323093414306641e+00 1.071011349558830261e-01
1.221287608146667480e+00 3.826868295669555664e+00 -1.711946368217468262e+00 -8.446912765502929688e-01 1.995932579040527344e+00 -1.349517941474914551e+00 4.372640132904052734e+00 -9.609284400939941406e-01 -1.200999990105628967e-01 -1.310226768255233765e-01 1.486566662788391113e+00 -2.662879705429077148e+00 1.204904317855834961e+00 8.909581899642944336e-01 3.236842155456542969e+00 1.176475167274475098e+00 1.412503957748413086e+00 1.515628099441528320e+00 -1.935344457626342773e+00 1.123693823814392090e+00 -1.168804407119750977e+00 2.067459344863891602e+00 1.025900006294250488e+00 2.461436033248901367e+00 -5.639300346374511719e-01 6.642530441284179688e+00 -9.886485338211059570e-01 1.817995458841323853e-01 -1.610952258110046387e+00 3.254542589187622070e+00 3.587960302829742432e-01 -1.310748219490051270e+00 2.027280569076538086e+00 2.480646610260009766e+00 -1.531794667243957520e+00 2.285089254379272461e+00 4.593202173709869385e-01 -8.010625839233398438e+00 5.604334175586700439e-02 -6.250891685485839844e-01 -1.480293035507202148e+00
2.389124184846878052e-01 1.394618749618530273e+00 2.167161256074905396e-01 1.038036823272705078e+00 1.959695070981979370e-01 -4.018696397542953491e-02 2.278412103652954102e+00 -7.471774220466613770e-01 -1.703421398997306824e-02 2.116829305887222290e-01 -9.683543443679809570e-01 -8.017177581787109375e-01 7.369150519371032715e-01 5.934336185455322266e-01 8.570981025695800781e-01 1.417137145996093750e+00 3.363767266273498535e-02 1.049850344657897949e+00 -1.107834100723266602e+00 -4.200683236122131348e-01 -1.412309050559997559e+00 7.831247448921203613e-01 1.304971575736999512e+00 2.299593985080718994e-01 -8.411980271339416504e-01 3.817177772521972656e+00 -1.397689700126647949e+00 -1.234787464141845703e+00 -4.006529450416564941e-01 1.621712207794189453e+00 -1.099186539649963379e-01 -1.184666514396667480e+00 3.618564307689666748e-01 1.166174054145812988e+00 -2.334698438644409180e-01 1.161072373390197754e+00 5.817579478025436401e-02 -2.468574285507202148e+00 7.324057221412658691e-01 -1.113695025444030762e+00 6.951304078102111816e-01
-7.406590580940246582e-01 -3.567371606826782227e+00 -2.364271879196166992e-01 -6.934834122657775879e-01 -3.206399083137512207e-01 -5.676022171974182129e-01 -3.318385601043701172e+00 1.667756080627441406e+00 -7.714888453483581543e-02 -3.202165476977825165e-03 2.492049522697925568e-02 2.099172830581665039e+00 -6.421654224395751953e-01 -2.141771465539932251e-01 -2.216072082519531250e+00 -1.965845346450805664e+00 -1.366344332695007324e+00 -2.546719312667846680e+00 1.318654060363769531e+00 7.181782126426696777e-01 2.042718410491943359e+00 -3.011234521865844727e+00 -1.731987833976745605e+00 -7.349874973297119141e-01 6.956440806388854980e-01 -6.477624416351318359e+00 3.323731422424316406e+00 5.041216611862182617e-01 1.515768766403198242e+00 -3.262101173400878906e+00 8.110712766647338867e-01 1.109765768051147461e+00 5.796265602111816406e-02 -2.988583803176879883e+00 1.379596233367919922e+00 -1.954183936119079590e+00 -1.714166998863220215e-01 5.257404804229736328e+00 -6.437092423439025879e-01 1.465466380119323730e+00 -6.171922683715820312e-01
-3.751334547996520996e-01 -4.672529697418212891e-01 8.511973023414611816e-01 4.685825109481811523e-01 -1.373870253562927246e+00 1.031015872955322266e+00 -1.598814606666564941e+00 -2.111301012337207794e-02 5.018225908279418945e-01 -2.912274599075317383e-01 -8.406628966331481934e-01 1.062588095664978027e+00 -3.808693289756774902e-01 1.425901502370834351e-01 -1.046444177627563477e+00 1.105020344257354736e-01 -1.821139901876449585e-01 3.745431900024414062e-01 2.797007262706756592e-01 -7.468842864036560059e-01 1.951890289783477783e-01 -2.205896526575088501e-01 -3.812145292758941650e-01 -2.745103836059570312e-01 2.462971061468124390e-01 -6.805936098098754883e-01 -2.668116986751556396e-01 3.938879817724227905e-02 4.088717699050903320e-01 -6.266248226165771484e-01 -4.094883501529693604e-01 7.106037437915802002e-02 -5.093445777893066406e-01 -2.610052525997161865e-01 3.989502191543579102e-01 1.690220236778259277e-01 -2.843080461025238037e-01 1.395637989044189453e+00 5.734441280364990234e-01 -3.773643672466278076e-01 8.723441362380981445e-01
-8.821290135383605957e-01 -2.061218917369842529e-01 8.021055459976196289e-01 1.076577067375183105e+00 2.745807468891143799e-01 3.763911426067352295e-01 1.222559452056884766e+00 3.661353290081024170e-01 -7.059049606323242188e-02 -4.199794828891754150e-01 -9.932509064674377441e-01 -6.196837425231933594e-01 3.485845029354095459e-01 1.727514155209064484e-02 -3.761948645114898682e-01 1.118899345397949219e+00 -6.116209179162979126e-02 5.366015806794166565e-02 -7.857437729835510254e-01 1.149044558405876160e-01 -5.239932537078857422e-01 -7.742604017257690430e-01 -1.744237840175628662e-01 -5.851234793663024902e-01 -1.346919387578964233e-01 6.651008129119873047e-01 -1.052515864372253418e+00 -5.866166353225708008e-01 -5.153792500495910645e-01 -2.877488434314727783e-01 7.918971031904220581e-02 -9.453431963920593262e-01 4.804147481918334961e-01 -5.657481551170349121e-01 2.577309608459472656e-01 4.517915546894073486e-01 -2.092638164758682251e-01 5.887792706489562988e-01 5.861768126487731934e-01 -4.795724153518676758e-01 8.832927942276000977e-01
9.968857169151306152e-01 9.728578925132751465e-01 -1.115585446357727051e+00 -7.815306782722473145e-01 9.008936285972595215e-01 -1.157333731651306152e+00 1.553776621818542480e+00 -4.219615757465362549e-01 2.208504229784011841e-01 -8.594029396772384644e-02 1.243134617805480957e+00 -1.319315552711486816e+00 4.970628023147583008e-01 4.967399537563323975e-01 1.499902725219726562e+00 3.386227786540985107e-02 6.051207780838012695e-01 6.020137667655944824e-01 -7.675183415412902832e-01 6.928778886795043945e-01 -1.634717732667922974e-01 7.528580427169799805e-01 -2.246555685997009277e-01 1.622433304786682129e+00 -6.361858546733856201e-02 2.447569370269775391e+00 4.709616303443908691e-02 7.994046211242675781e-01 -3.224620223045349121e-01 7.404424548149108887e-01 -2.230218425393104553e-02 4.221675544977188110e-02 4.094045162200927734e-01 8.141392469406127930e-01 -7.300576567649841309e-01 6.896317601203918457e-01 3.816696405410766602e-01 -3.039912939071655273e+00 -8.594006299972534180e-01 2.463732361793518066e-01 -1.170171022415161133e+00
